timestamp,roll,pitch,yaw,thrust,motor[0],motor[1],motor[2],motor[3]
9624634615,0.00013073951,-0.051066827,0.00018531994,0.81414765,0.7781149,0.8505074,0.77796084,0.85000724
9624731400,0.00082177663,-0.050887883,-0.0004742339,0.8147416,0.7779884,0.8506576,0.77952844,0.8507918
9624831623,0.0011949809,-0.053232305,0.0001256907,0.81586784,0.77773106,0.8542264,0.77872264,0.852791
9624928170,0.0007139413,-0.05341103,0.0009239147,0.8150045,0.77545774,0.854502,0.77553934,0.8527249
9625032800,-2.9797768e-05,-0.05423375,3.6517253e-05,0.81322193,0.7749155,0.8515927,0.7748301,0.85154915
9625132530,6.0953316e-05,-0.05578852,2.871614e-05,0.81537783,0.7759211,0.85488516,0.77593756,0.85476726
9625232327,-0.00013277773,-0.055168036,-0.00017191867,0.8170923,0.7780168,0.8558642,0.7781483,0.85633963
9625332516,-2.4894485e-05,-0.056349702,-0.0003225051,0.81659913,0.7765193,0.8561095,0.7769883,0.85677916
9625432592,0.0014306307,-0.056614235,-7.1148635e-05,0.8168919,0.77609634,0.8575617,0.7776227,0.85628664
9625532234,-0.00020162921,-0.059053946,0.00052075495,0.8177708,0.77651167,0.85994905,0.7755149,0.85910726
9625632345,0.0005677619,-0.060019236,-0.00017999948,0.8191346,0.7762755,0.8616758,0.77711356,0.86147326
9625732608,0.000287381,-0.05804198,-0.0003133558,0.8175817,0.7761576,0.85845256,0.7769219,0.8587945
9625832464,0.00016654831,-0.05892634,-0.00046619962,0.8174723,0.7753657,0.8587557,0.7762443,0.8595232
9625932725,0.001151159,-0.06024333,-0.00030968947,0.8184435,0.7750377,0.86130244,0.7766522,0.8607813
9626032798,0.0005968001,-0.061918624,0.0004251179,0.8190395,0.7752861,0.8635433,0.7752267,0.8621018
9626133203,-0.0004920872,-0.061295863,-0.0002643997,0.8177565,0.77445513,0.86059093,0.7743723,0.8616073
9626233223,-4.7100388e-05,-0.06260242,-5.9348746e-05,0.8170633,0.7727745,0.8612471,0.7728187,0.8614125
9626333468,0.0017186496,-0.06367391,-0.00028093092,0.8183664,0.7722757,0.8639611,0.77440846,0.86282015
9626433601,0.0016435629,-0.0628578,-5.229564e-05,0.8196834,0.77438194,0.8648924,0.7760903,0.8633686
9626533772,0.00069010496,-0.06504462,-0.00032514406,0.81893635,0.7723521,0.8649465,0.7735335,0.86491305
9626633476,-2.0695268e-05,-0.06334815,0.00012399099,0.819901,0.77521217,0.86480856,0.7750019,0.8645811
9626733550,0.0008593248,-0.06447447,-8.6788874e-05,0.8202899,0.7742074,0.8662191,0.7751916,0.8655413
9626833690,0.0004384988,-0.06577043,0.00023619652,0.82030725,0.773764,0.8672674,0.7738369,0.8663605
9626934144,0.00047126052,-0.065573744,-0.0002842004,0.8193593,0.7725406,0.86567616,0.77344257,0.8657776
9627034273,-0.00044174457,-0.06683913,-0.0005476162,0.8186346,0.7711719,0.86513054,0.7715724,0.8666634
